timestamp,open,high,low,close,volume
2025-04-20 18:00:00,18306.25,18383.5,18231.25,18282.75,4161
2025-04-20 18:30:00,18282.0,18298.0,18262.25,18290.0,1330
2025-04-20 19:00:00,18286.5,18327.5,18280.5,18289.5,1622
2025-04-20 19:30:00,18286.75,18318.75,18279.0,18314.75,1116
2025-04-20 20:00:00,18313.25,18365.5,18308.0,18361.75,3005
2025-04-20 20:30:00,18362.25,18378.25,18298.25,18302.0,3525
2025-04-20 21:00:00,18303.0,18309.25,18257.0,18283.75,3634
2025-04-20 21:30:00,18284.0,18315.25,18263.25,18286.0,3904
2025-04-20 22:00:00,18286.25,18305.75,18272.5,18280.75,2345
2025-04-20 22:30:00,18280.25,18290.75,18189.0,18217.25,5285
2025-04-20 23:00:00,18218.75,18235.0,18211.0,18231.5,2009
2025-04-20 23:30:00,18232.25,18233.75,18209.25,18220.75,1317
2025-04-21 00:00:00,18221.0,18246.0,18217.75,18241.5,1585
2025-04-21 00:30:00,18242.0,18242.25,18212.5,18220.5,1115
2025-04-21 01:00:00,18221.25,18242.75,18219.0,18230.0,1179
2025-04-21 01:30:00,18230.5,18254.0,18216.25,18245.25,1430
2025-04-21 02:00:00,18245.0,18256.75,18231.25,18234.75,1503
2025-04-21 02:30:00,18235.5,18238.75,18196.75,18217.5,2449
2025-04-21 03:00:00,18219.0,18226.75,18155.5,18174.0,3081
2025-04-21 03:30:00,18175.25,18190.0,18150.5,18153.0,2432
2025-04-21 04:00:00,18153.75,18194.75,18144.0,18177.0,3506
2025-04-21 04:30:00,18177.75,18194.5,18158.0,18172.25,1800
2025-04-21 05:00:00,18172.75,18181.75,18135.0,18164.25,3177
2025-04-21 05:30:00,18165.0,18175.0,18143.75,18171.75,1715
2025-04-21 06:00:00,18172.25,18187.5,18146.75,18152.25,1897
2025-04-21 06:30:00,18152.25,18192.0,18144.5,18188.75,2016
2025-04-21 07:00:00,18187.75,18213.75,18080.5,18111.5,8190
2025-04-21 07:30:00,18112.25,18119.5,18080.0,18106.25,6127
2025-04-21 08:00:00,18105.75,18126.5,18091.0,18122.5,5430
2025-04-21 08:30:00,18122.5,18148.0,18114.25,18122.0,4544
2025-04-21 09:00:00,18121.25,18132.0,18090.0,18128.5,8849
2025-04-21 09:30:00,18129.25,18165.0,17994.0,17994.5,47674
2025-04-21 10:00:00,17994.25,17998.25,17899.75,17926.5,36783
2025-04-21 10:30:00,17925.75,17988.25,17903.75,17931.25,27031
2025-04-21 11:00:00,17931.75,17949.5,17857.0,17867.0,23709
2025-04-21 11:30:00,17867.75,17879.5,17786.5,17796.75,26951
2025-04-21 12:00:00,17796.0,17843.5,17794.5,17814.5,19466
2025-04-21 12:30:00,17814.75,17875.0,17788.25,17794.75,20007
2025-04-21 13:00:00,17794.5,17812.75,17731.75,17748.0,23507
2025-04-21 13:30:00,17748.5,17774.5,17703.0,17712.25,18408
2025-04-21 14:00:00,17712.75,17755.75,17700.0,17752.25,19323
2025-04-21 14:30:00,17752.75,17781.25,17700.75,17709.0,20893
2025-04-21 15:00:00,17708.0,17812.0,17705.25,17778.0,26426
2025-04-21 15:30:00,17778.0,17952.25,17775.0,17922.25,48435
2025-04-21 16:00:00,17922.25,17929.75,17889.75,17902.25,14193
2025-04-21 16:30:00,17902.0,17923.0,17900.0,17914.0,2581
2025-04-21 18:00:00,17914.0,17934.25,17863.75,17870.0,2685
2025-04-21 18:30:00,17872.0,17919.75,17872.0,17893.25,1806
2025-04-21 19:00:00,17893.75,17915.25,17892.75,17907.0,1419
2025-04-21 19:30:00,17907.5,18005.75,17901.75,18003.5,5057
2025-04-21 20:00:00,18003.5,18021.25,17985.75,17996.75,4344
2025-04-21 20:30:00,17997.5,18006.75,17976.0,17996.25,2460
2025-04-21 21:00:00,17997.25,18055.25,17989.0,18043.5,4624
2025-04-21 21:30:00,18044.0,18068.25,18021.25,18030.5,4901
2025-04-21 22:00:00,18030.0,18049.0,18013.5,18016.5,3289
2025-04-21 22:30:00,18015.5,18038.0,18012.0,18028.5,1909
2025-04-21 23:00:00,18030.75,18037.25,17946.25,17987.5,5564
2025-04-21 23:30:00,17990.0,18020.25,17974.5,17981.5,2473
2025-04-22 00:00:00,17981.0,17990.0,17975.5,17987.75,1131
2025-04-22 00:30:00,17984.75,17995.25,17972.25,17986.25,1582
2025-04-22 01:00:00,17984.75,18013.0,17971.75,17988.25,2303
2025-04-22 01:30:00,17989.0,18007.0,17982.0,17998.0,1423
2025-04-22 02:00:00,17997.25,18034.25,17985.0,18032.5,2973
2025-04-22 02:30:00,18033.0,18163.0,18029.0,18146.5,6305
2025-04-22 03:00:00,18147.5,18171.5,18081.25,18103.5,7055
2025-04-22 03:30:00,18104.25,18115.75,18076.5,18086.0,4404
2025-04-22 04:00:00,18085.75,18097.5,18055.25,18085.5,4991
2025-04-22 04:30:00,18085.0,18123.5,18084.5,18113.5,4376
2025-04-22 05:00:00,18114.0,18121.5,18077.0,18113.75,2885
2025-04-22 05:30:00,18114.5,18115.0,18090.75,18093.0,1980
2025-04-22 06:00:00,18092.25,18105.5,18073.25,18085.75,3371
2025-04-22 06:30:00,18085.0,18104.0,18072.75,18094.75,3145
2025-04-22 07:00:00,18096.0,18100.25,18050.75,18078.25,4507
2025-04-22 07:30:00,18079.0,18092.5,18043.75,18055.0,4393
2025-04-22 08:00:00,18054.25,18091.25,18046.25,18091.0,4559
2025-04-22 08:30:00,18090.5,18140.5,18080.25,18138.25,6376
2025-04-22 09:00:00,18138.0,18157.5,18119.75,18152.0,9296
2025-04-22 09:30:00,18152.25,18255.25,18100.5,18253.75,56086
2025-04-22 10:00:00,18253.5,18306.0,18240.75,18279.75,40468
2025-04-22 10:30:00,18279.25,18354.75,18244.0,18340.5,37995
2025-04-22 11:00:00,18340.25,18386.0,18338.0,18351.5,26478
2025-04-22 11:30:00,18351.75,18396.5,18287.25,18378.5,31982
2025-04-22 12:00:00,18378.75,18514.0,18378.75,18494.75,41815
2025-04-22 12:30:00,18495.5,18506.5,18422.0,18450.5,26869
2025-04-22 13:00:00,18449.75,18493.0,18248.75,18258.75,56369
2025-04-22 13:30:00,18257.75,18313.25,18211.25,18223.25,36998
2025-04-22 14:00:00,18223.5,18358.0,18218.0,18347.75,27573
2025-04-22 14:30:00,18347.0,18399.75,18341.75,18382.75,19428
2025-04-22 15:00:00,18383.0,18396.0,18262.5,18273.25,29117
2025-04-22 15:30:00,18272.25,18406.25,18240.5,18380.0,44796
2025-04-22 16:00:00,18379.75,18437.5,18345.0,18371.0,13596
2025-04-22 16:30:00,18372.0,18382.0,18348.75,18359.0,3057
2025-04-22 18:00:00,18646.0,18771.75,18644.0,18723.5,12360
2025-04-22 18:30:00,18723.25,18766.0,18679.75,18765.5,6953
2025-04-22 19:00:00,18764.25,18802.75,18730.75,18743.75,7752
2025-04-22 19:30:00,18742.75,18767.0,18727.0,18760.75,3878
2025-04-22 20:00:00,18761.75,18771.25,18696.0,18698.25,4503
2025-04-22 20:30:00,18699.0,18704.75,18673.25,18701.75,3627
2025-04-22 21:00:00,18700.75,18725.0,18687.5,18704.5,3182
2025-04-22 21:30:00,18702.75,18707.5,18623.75,18640.25,4241
2025-04-22 22:00:00,18642.0,18673.25,18627.25,18667.25,2606
2025-04-22 22:30:00,18668.0,18712.5,18664.5,18683.75,2742
2025-04-22 23:00:00,18684.75,18689.5,18661.5,18681.0,2280
2025-04-22 23:30:00,18681.5,18706.5,18672.75,18702.75,2064
2025-04-23 00:00:00,18702.75,18736.25,18700.0,18714.75,2608
2025-04-23 00:30:00,18715.25,18732.0,18713.0,18724.25,1413
2025-04-23 01:00:00,18724.25,18726.25,18681.75,18712.75,2370
2025-04-23 01:30:00,18712.5,18751.5,18708.0,18740.0,3480
2025-04-23 02:00:00,18739.75,18770.5,18730.5,18759.25,4250
2025-04-23 02:30:00,18759.0,18764.5,18731.25,18735.25,3210
2025-04-23 03:00:00,18735.0,18766.75,18713.5,18744.25,6364
2025-04-23 03:30:00,18744.0,18790.5,18740.75,18782.75,4602
2025-04-23 04:00:00,18782.75,18841.0,18775.0,18817.25,6182
2025-04-23 04:30:00,18817.0,18859.0,18815.5,18830.75,6153
2025-04-23 05:00:00,18832.0,18850.25,18829.25,18834.0,3614
2025-04-23 05:30:00,18834.0,18851.5,18814.0,18844.75,4162
2025-04-23 06:00:00,18845.5,18882.0,18839.0,18877.75,4365
2025-04-23 06:30:00,18877.25,18928.75,18866.5,18919.75,5779
2025-04-23 07:00:00,18919.0,18945.0,18884.5,18886.25,7059
2025-04-23 07:30:00,18886.5,18907.0,18859.75,18859.75,7238
2025-04-23 08:00:00,18860.25,18916.5,18857.75,18906.0,7565
2025-04-23 08:30:00,18907.0,18972.0,18899.75,18966.25,7916
2025-04-23 09:00:00,18966.75,18970.5,18888.5,18948.5,15417
2025-04-23 09:30:00,18949.0,19122.25,18916.5,19074.75,88116
2025-04-23 10:00:00,19074.25,19144.5,18974.0,19101.5,55533
2025-04-23 10:30:00,19101.5,19165.5,19048.75,19061.75,43634
2025-04-23 11:00:00,19062.25,19104.75,18881.0,18915.25,50015
2025-04-23 11:30:00,18915.25,18953.5,18797.25,18876.75,48127
2025-04-23 12:00:00,18876.5,18882.0,18747.0,18835.75,35958
2025-04-23 12:30:00,18836.5,18934.0,18818.0,18916.75,33104
2025-04-23 13:00:00,18915.75,18966.25,18832.0,18920.0,25354
2025-04-23 13:30:00,18921.5,18951.25,18848.0,18925.75,26926
2025-04-23 14:00:00,18927.5,18959.0,18862.75,18875.5,25829
2025-04-23 14:30:00,18876.5,18917.75,18846.75,18869.5,22699
2025-04-23 15:00:00,18869.25,18894.25,18757.5,18774.5,31172
2025-04-23 15:30:00,18774.25,18859.75,18729.75,18788.25,50641
2025-04-23 16:00:00,18788.0,18927.0,18771.0,18887.0,22613
2025-04-23 16:30:00,18883.5,18904.0,18849.25,18850.0,4258
2025-04-23 18:00:00,18826.5,18842.25,18740.5,18779.0,3497
2025-04-23 18:30:00,18779.25,18825.5,18772.25,18819.25,2625
2025-04-23 19:00:00,18815.25,18857.5,18810.0,18835.0,2173
2025-04-23 19:30:00,18833.25,18852.25,18806.25,18839.5,2098
2025-04-23 20:00:00,18840.0,18875.75,18826.25,18840.75,3336
2025-04-23 20:30:00,18839.5,18859.25,18833.25,18841.25,2578
2025-04-23 21:00:00,18841.75,18850.0,18792.75,18809.25,3515
2025-04-23 21:30:00,18809.0,18832.25,18770.5,18771.25,3085
2025-04-23 22:00:00,18771.0,18803.5,18767.75,18802.25,2512
2025-04-23 22:30:00,18802.0,18807.0,18747.0,18748.0,3088
2025-04-23 23:00:00,18747.0,18758.0,18735.25,18743.25,2034
2025-04-23 23:30:00,18742.5,18763.5,18736.75,18757.5,1474
2025-04-24 00:00:00,18756.75,18763.0,18718.75,18729.5,2928
2025-04-24 00:30:00,18729.0,18769.25,18710.75,18763.75,2112
2025-04-24 01:00:00,18764.25,18781.75,18741.0,18748.25,2361
2025-04-24 01:30:00,18747.25,18775.0,18678.5,18710.5,3735
2025-04-24 02:00:00,18711.5,18776.5,18706.0,18775.0,4605
2025-04-24 02:30:00,18774.5,18779.0,18734.25,18743.75,2520
2025-04-24 03:00:00,18744.25,18755.0,18664.75,18700.75,8095
2025-04-24 03:30:00,18702.25,18704.25,18650.75,18676.0,5951
2025-04-24 04:00:00,18675.25,18704.5,18633.25,18634.5,6156
2025-04-24 04:30:00,18635.0,18642.75,18594.75,18629.75,7142
2025-04-24 05:00:00,18630.0,18659.5,18630.0,18654.25,4064
2025-04-24 05:30:00,18654.5,18696.0,18652.25,18693.75,3657
2025-04-24 06:00:00,18695.25,18729.5,18693.5,18718.0,4848
2025-04-24 06:30:00,18716.75,18839.5,18714.25,18817.0,10337
2025-04-24 07:00:00,18816.25,18823.0,18738.25,18751.0,7996
2025-04-24 07:30:00,18750.5,18815.75,18729.5,18769.25,7954
2025-04-24 08:00:00,18769.5,18836.25,18769.0,18801.25,7196
2025-04-24 08:30:00,18799.0,18865.75,18791.5,18851.0,9635
2025-04-24 09:00:00,18853.0,18877.0,18824.0,18875.5,10159
2025-04-24 09:30:00,18875.25,19060.5,18846.5,19051.75,53686
2025-04-24 10:00:00,19052.5,19142.5,19044.75,19140.25,43566
2025-04-24 10:30:00,19139.5,19180.0,19087.25,19141.25,43204
