timestamp,open,high,low,close,volume
2025-04-20 18:00:00,18306.25,18383.5,18231.25,18348.75,868
2025-04-20 18:01:00,18349.0,18349.0,18332.75,18332.75,276
2025-04-20 18:02:00,18334.25,18334.25,18312.25,18327.5,237
2025-04-20 18:03:00,18325.75,18325.75,18304.5,18305.25,157
2025-04-20 18:04:00,18306.0,18312.5,18301.75,18301.75,95
2025-04-20 18:05:00,18301.5,18305.25,18270.5,18286.5,324
2025-04-20 18:06:00,18286.25,18286.75,18267.5,18270.25,183
2025-04-20 18:07:00,18269.75,18276.5,18251.5,18259.0,251
2025-04-20 18:08:00,18260.75,18289.75,18260.75,18285.75,245
2025-04-20 18:09:00,18289.5,18289.5,18275.0,18281.25,86
2025-04-20 18:10:00,18284.25,18284.5,18252.75,18256.0,143
2025-04-20 18:11:00,18254.0,18274.5,18252.5,18271.0,114
2025-04-20 18:12:00,18271.25,18282.0,18269.0,18281.25,100
2025-04-20 18:13:00,18281.25,18290.0,18275.75,18281.0,61
2025-04-20 18:14:00,18277.5,18280.75,18275.0,18275.25,34
2025-04-20 18:15:00,18279.0,18282.75,18275.0,18282.75,26
2025-04-20 18:16:00,18279.75,18284.0,18278.75,18282.25,35
2025-04-20 18:17:00,18281.0,18282.75,18277.25,18282.75,18
2025-04-20 18:18:00,18279.5,18291.25,18276.25,18284.0,93
2025-04-20 18:19:00,18284.0,18293.0,18284.0,18284.75,49
2025-04-20 18:20:00,18288.0,18288.0,18279.75,18281.75,57
2025-04-20 18:21:00,18282.25,18286.0,18279.5,18284.0,52
2025-04-20 18:22:00,18282.25,18282.25,18265.0,18271.0,127
2025-04-20 18:23:00,18273.75,18275.5,18262.75,18265.5,119
2025-04-20 18:24:00,18269.25,18279.75,18269.0,18276.75,58
2025-04-20 18:25:00,18275.5,18298.25,18275.5,18295.0,111
2025-04-20 18:26:00,18292.25,18299.5,18287.75,18290.0,89
2025-04-20 18:27:00,18289.5,18297.5,18288.0,18296.5,45
2025-04-20 18:28:00,18295.75,18296.25,18291.5,18292.5,47
2025-04-20 18:29:00,18290.5,18292.25,18277.75,18282.75,61
2025-04-20 18:30:00,18282.0,18284.25,18275.75,18279.25,56
2025-04-20 18:31:00,18279.0,18279.0,18266.5,18271.75,91
2025-04-20 18:32:00,18269.75,18276.5,18262.25,18276.5,61
2025-04-20 18:33:00,18274.0,18276.5,18272.25,18276.5,25
2025-04-20 18:34:00,18276.0,18283.5,18273.25,18282.5,45
2025-04-20 18:35:00,18278.25,18281.5,18272.75,18274.5,46
2025-04-20 18:36:00,18274.0,18277.0,18270.0,18275.5,41
2025-04-20 18:37:00,18279.25,18281.25,18275.5,18279.5,52
2025-04-20 18:38:00,18278.75,18290.5,18278.75,18289.25,56
2025-04-20 18:39:00,18286.5,18289.0,18285.5,18288.75,26
2025-04-20 18:40:00,18285.5,18285.5,18276.75,18277.25,39
2025-04-20 18:41:00,18277.0,18280.75,18271.0,18271.0,52
2025-04-20 18:42:00,18272.0,18275.25,18266.0,18273.25,95
2025-04-20 18:43:00,18275.5,18275.75,18271.5,18273.0,41
2025-04-20 18:44:00,18271.0,18274.25,18270.0,18274.25,43
2025-04-20 18:45:00,18272.75,18272.75,18267.0,18270.25,53
2025-04-20 18:46:00,18270.75,18277.5,18270.25,18277.25,38
2025-04-20 18:47:00,18277.0,18277.75,18274.75,18276.0,18
2025-04-20 18:48:00,18277.5,18278.25,18275.25,18277.5,26
2025-04-20 18:49:00,18278.0,18282.25,18275.25,18279.5,32
2025-04-20 18:50:00,18278.5,18282.5,18277.0,18281.75,13
2025-04-20 18:51:00,18280.75,18281.5,18278.0,18278.25,21
2025-04-20 18:52:00,18280.0,18293.75,18280.0,18287.5,79
2025-04-20 18:53:00,18284.75,18287.75,18280.5,18287.75,31
2025-04-20 18:54:00,18289.25,18290.75,18286.5,18286.5,16
2025-04-20 18:55:00,18286.0,18286.5,18285.75,18285.75,5
2025-04-20 18:56:00,18287.75,18289.75,18286.0,18286.0,9
2025-04-20 18:57:00,18285.75,18296.25,18279.25,18295.75,72
2025-04-20 18:58:00,18296.0,18298.0,18292.0,18296.25,79
2025-04-20 18:59:00,18297.0,18297.0,18290.0,18290.0,69
2025-04-20 19:00:00,18286.5,18301.75,18284.25,18301.5,95
2025-04-20 19:01:00,18298.25,18313.25,18296.75,18307.75,137
2025-04-20 19:02:00,18304.75,18304.75,18295.0,18300.0,60
2025-04-20 19:03:00,18300.75,18307.0,18299.75,18304.5,28
2025-04-20 19:04:00,18307.0,18317.5,18303.75,18315.5,84
2025-04-20 19:05:00,18317.0,18317.0,18308.75,18314.25,52
2025-04-20 19:06:00,18315.0,18326.0,18315.0,18319.75,143
2025-04-20 19:07:00,18320.0,18327.5,18319.25,18324.5,77
2025-04-20 19:08:00,18327.25,18327.25,18319.25,18322.75,58
2025-04-20 19:09:00,18321.25,18323.75,18318.75,18321.0,36
2025-04-20 19:10:00,18319.25,18321.0,18312.25,18313.5,61
2025-04-20 19:11:00,18313.0,18314.25,18309.0,18309.5,60
2025-04-20 19:12:00,18310.25,18313.0,18309.5,18313.0,14
2025-04-20 19:13:00,18313.0,18315.25,18311.0,18311.0,50
2025-04-20 19:14:00,18310.75,18316.75,18307.25,18307.25,61
2025-04-20 19:15:00,18310.0,18311.0,18306.5,18308.0,35
2025-04-20 19:16:00,18306.25,18307.5,18303.0,18306.25,49
2025-04-20 19:17:00,18306.5,18308.75,18302.75,18304.5,38
2025-04-20 19:18:00,18304.5,18305.0,18300.75,18304.25,24
2025-04-20 19:19:00,18305.0,18308.75,18302.75,18308.75,16
2025-04-20 19:20:00,18309.5,18310.5,18306.75,18308.25,14
2025-04-20 19:21:00,18306.0,18309.75,18305.25,18305.25,18
2025-04-20 19:22:00,18305.0,18305.0,18285.25,18285.25,135
2025-04-20 19:23:00,18288.0,18290.5,18280.5,18282.25,81
2025-04-20 19:24:00,18286.25,18289.25,18284.25,18286.25,51
2025-04-20 19:25:00,18285.5,18288.5,18282.75,18283.0,26
2025-04-20 19:26:00,18287.0,18293.0,18283.25,18284.5,61
2025-04-20 19:27:00,18286.75,18290.0,18286.25,18290.0,25
2025-04-20 19:28:00,18286.25,18289.0,18285.75,18289.0,11
2025-04-20 19:29:00,18289.25,18291.5,18287.25,18289.5,22
2025-04-20 19:30:00,18286.75,18300.25,18286.75,18299.25,53
2025-04-20 19:31:00,18296.0,18299.0,18291.25,18299.0,47
2025-04-20 19:32:00,18297.75,18301.5,18297.75,18300.0,23
2025-04-20 19:33:00,18300.5,18300.5,18297.25,18297.25,32
2025-04-20 19:34:00,18300.25,18300.25,18288.75,18295.0,26
2025-04-20 19:35:00,18295.0,18298.0,18295.0,18295.25,11
2025-04-20 19:36:00,18295.5,18302.25,18295.25,18300.75,14
2025-04-20 19:37:00,18299.5,18304.0,18298.75,18303.75,31
2025-04-20 19:38:00,18304.0,18305.75,18295.0,18295.0,72
2025-04-20 19:39:00,18295.25,18296.0,18290.25,18292.25,34
2025-04-20 19:40:00,18289.5,18289.5,18279.0,18283.0,94
2025-04-20 19:41:00,18284.0,18287.75,18280.25,18284.5,51
2025-04-20 19:42:00,18285.0,18292.0,18284.0,18292.0,30
2025-04-20 19:43:00,18290.0,18292.0,18288.5,18289.0,52
2025-04-20 19:44:00,18290.25,18302.5,18287.0,18302.5,61
2025-04-20 19:45:00,18302.75,18305.75,18300.0,18305.75,31
2025-04-20 19:46:00,18304.25,18307.0,18301.0,18302.25,41
2025-04-20 19:47:00,18303.25,18304.25,18302.75,18303.75,10
2025-04-20 19:48:00,18303.25,18305.75,18300.5,18302.25,24
2025-04-20 19:49:00,18302.75,18306.25,18301.0,18305.25,23
2025-04-20 19:50:00,18305.75,18314.75,18305.75,18312.25,76
2025-04-20 19:51:00,18312.25,18313.75,18309.0,18310.75,24
2025-04-20 19:52:00,18310.75,18314.0,18310.75,18312.0,32
