timestamp,open,high,low,close,volume
2025-04-24 10:00:00,19052.5,19180.0,19044.75,19141.25,86770
2025-04-24 11:00:00,19141.0,19215.0,19120.5,19162.75,64017
2025-04-24 12:00:00,19163.0,19278.0,19140.25,19262.5,59695
2025-04-24 13:00:00,19262.0,19273.5,19203.5,19265.0,44978
2025-04-24 14:00:00,19265.75,19325.0,19258.5,19293.25,42725
2025-04-24 15:00:00,19292.25,19338.25,19221.0,19319.75,69366
2025-04-24 16:00:00,19319.0,19418.0,19312.75,19347.5,25274
2025-04-24 18:00:00,19405.0,19427.0,19352.25,19405.25,6506
2025-04-24 19:00:00,19406.75,19435.5,19396.5,19412.5,5343
2025-04-24 20:00:00,19412.75,19463.0,19390.0,19456.5,6782
2025-04-24 21:00:00,19456.0,19469.75,19401.25,19411.0,7351
2025-04-24 22:00:00,19410.75,19422.75,19363.0,19384.5,6412
2025-04-24 23:00:00,19382.5,19454.0,19367.0,19447.75,6095
2025-04-25 00:00:00,19447.0,19497.5,19397.25,19408.0,8099
2025-04-25 01:00:00,19408.25,19434.0,19391.5,19410.75,4118
2025-04-25 02:00:00,19412.25,19478.25,19403.0,19461.25,6140
2025-04-25 03:00:00,19462.0,19465.75,19373.25,19417.25,10350
2025-04-25 04:00:00,19416.5,19451.5,19383.5,19403.5,9457
2025-04-25 05:00:00,19403.75,19404.0,19344.25,19396.75,8680
2025-04-25 06:00:00,19396.5,19416.0,19218.0,19230.5,19785
2025-04-25 07:00:00,19230.75,19322.0,19229.75,19255.25,15516
2025-04-25 08:00:00,19255.0,19298.0,19233.0,19245.25,15110
2025-04-25 09:00:00,19245.0,19363.75,19216.25,19257.0,66043
2025-04-25 10:00:00,19263.75,19405.75,19233.75,19338.0,88872
2025-04-25 11:00:00,19337.75,19393.0,19309.25,19362.75,50228
2025-04-25 12:00:00,19363.0,19469.0,19349.75,19466.5,43017
2025-04-25 13:00:00,19467.0,19554.25,19374.25,19428.25,74635
2025-04-25 14:00:00,19428.75,19528.5,19414.25,19500.5,49303
2025-04-25 15:00:00,19500.5,19546.75,19447.25,19530.25,57407
2025-04-25 16:00:00,19530.25,19589.0,19526.0,19554.75,15381
2025-04-27 18:00:00,19524.5,19524.5,19450.0,19460.5,6656
2025-04-27 19:00:00,19459.75,19475.0,19435.25,19454.75,3272
2025-04-27 20:00:00,19457.0,19471.5,19402.25,19413.5,4501
2025-04-27 21:00:00,19413.0,19432.75,19392.25,19429.5,3661
2025-04-27 22:00:00,19430.0,19452.25,19406.0,19417.5,3797
2025-04-27 23:00:00,19417.75,19422.25,19395.25,19404.25,2622
2025-04-28 00:00:00,19403.25,19427.75,19403.25,19411.25,2202
2025-04-28 01:00:00,19411.75,19429.75,19404.0,19416.25,2729
2025-04-28 02:00:00,19416.75,19505.75,19416.75,19502.75,5676
2025-04-28 03:00:00,19503.25,19518.0,19467.5,19469.0,6783
2025-04-28 04:00:00,19468.25,19502.75,19440.75,19500.0,6189
2025-04-28 05:00:00,19500.25,19540.0,19482.75,19515.0,5972
2025-04-28 06:00:00,19516.25,19523.0,19466.25,19477.0,7481
2025-04-28 07:00:00,19475.5,19533.75,19466.25,19514.5,9116
2025-04-28 08:00:00,19514.75,19550.0,19470.25,19540.0,12409
2025-04-28 09:00:00,19540.0,19623.0,19453.75,19465.25,69849
2025-04-28 10:00:00,19464.5,19539.25,19433.25,19470.75,72592
2025-04-28 11:00:00,19468.75,19496.0,19311.75,19347.75,70582
2025-04-28 12:00:00,19347.0,19356.25,19267.5,19318.0,52631
2025-04-28 13:00:00,19317.0,19378.75,19257.25,19371.25,45112
2025-04-28 14:00:00,19372.0,19438.75,19356.75,19428.5,38530
2025-04-28 15:00:00,19428.75,19578.75,19423.5,19524.5,59901
2025-04-28 16:00:00,19524.25,19526.75,19475.25,19483.75,13408
2025-04-28 18:00:00,19478.25,19490.25,19455.5,19486.0,4267
2025-04-28 19:00:00,19485.75,19532.25,19478.25,19528.5,4575
2025-04-28 20:00:00,19528.25,19561.0,19496.25,19555.0,4315
2025-04-28 21:00:00,19554.0,19600.0,19544.5,19594.25,4700
2025-04-28 22:00:00,19593.75,19631.0,19559.0,19570.5,7744
2025-04-28 23:00:00,19570.5,19591.0,19561.0,19573.25,3394
2025-04-29 00:00:00,19574.0,19597.5,19541.5,19552.75,4616
2025-04-29 01:00:00,19552.5,19570.5,19530.0,19532.5,3878
2025-04-29 02:00:00,19531.5,19565.5,19525.5,19542.75,3881
2025-04-29 03:00:00,19543.5,19622.0,19532.75,19609.5,7367
2025-04-29 04:00:00,19610.25,19610.75,19541.25,19581.5,6991
2025-04-29 05:00:00,19582.0,19589.75,19545.75,19567.0,5641
2025-04-29 06:00:00,19566.25,19580.75,19447.25,19496.25,11521
2025-04-29 07:00:00,19496.0,19531.5,19488.25,19504.25,9872
2025-04-29 08:00:00,19503.25,19538.0,19445.5,19450.0,20526
2025-04-29 09:00:00,19450.75,19546.0,19378.0,19506.25,74109
2025-04-29 10:00:00,19506.0,19609.0,19466.25,19596.75,87076
2025-04-29 11:00:00,19598.0,19615.25,19500.0,19539.0,58546
2025-04-29 12:00:00,19538.5,19606.0,19471.0,19494.25,57291
2025-04-29 13:00:00,19494.0,19667.5,19483.0,19656.0,55544
2025-04-29 14:00:00,19656.5,19688.5,19638.75,19646.25,47387
2025-04-29 15:00:00,19646.5,19683.25,19615.0,19645.5,61172
2025-04-29 16:00:00,19645.0,19668.5,19567.25,19614.25,16745
2025-04-29 18:00:00,19599.75,19611.75,19563.25,19564.5,4648
2025-04-29 19:00:00,19564.5,19574.5,19544.75,19563.0,3806
2025-04-29 20:00:00,19562.5,19584.5,19518.75,19531.25,6970
2025-04-29 21:00:00,19530.25,19544.75,19506.0,19513.25,4754
2025-04-29 22:00:00,19513.25,19528.5,19500.0,19509.25,4160
2025-04-29 23:00:00,19509.5,19527.75,19485.25,19523.25,4908
2025-04-30 00:00:00,19522.75,19540.25,19510.0,19519.75,3380
2025-04-30 01:00:00,19520.25,19538.5,19503.5,19537.5,3999
2025-04-30 02:00:00,19536.75,19572.75,19534.0,19564.25,5967
2025-04-30 03:00:00,19564.75,19595.0,19562.5,19586.0,5825
2025-04-30 04:00:00,19585.25,19622.75,19557.75,19575.25,7898
2025-04-30 05:00:00,19574.75,19615.0,19573.5,19588.75,4066
2025-04-30 06:00:00,19589.75,19593.25,19543.5,19570.75,6049
2025-04-30 07:00:00,19571.5,19601.0,19511.25,19527.25,9200
2025-04-30 08:00:00,19527.0,19535.5,19257.5,19286.25,40111
2025-04-30 09:00:00,19285.5,19307.5,19106.0,19121.25,97061
2025-04-30 10:00:00,19120.5,19356.75,19103.75,19333.0,103319
2025-04-30 11:00:00,19333.0,19455.0,19327.5,19443.0,74224
2025-04-30 12:00:00,19442.75,19473.5,19356.75,19438.5,58670
2025-04-30 13:00:00,19438.25,19509.0,19337.0,19478.25,54471
2025-04-30 14:00:00,19478.5,19582.0,19447.5,19474.25,68509
2025-04-30 15:00:00,19474.75,19715.75,19467.25,19642.5,89931
2025-04-30 16:00:00,19643.25,19880.0,19591.25,19848.5,43506
2025-04-30 18:00:00,19834.0,19936.0,19805.0,19903.25,12055
2025-04-30 19:00:00,19903.25,19934.0,19868.0,19917.25,9126
2025-04-30 20:00:00,19917.75,19955.75,19912.5,19946.75,9553
2025-04-30 21:00:00,19947.0,19951.75,19910.75,19929.0,7034
2025-04-30 22:00:00,19928.5,19951.25,19907.5,19913.75,4483
2025-04-30 23:00:00,19913.5,19963.25,19907.0,19957.25,4123
2025-05-01 00:00:00,19958.25,19967.25,19934.25,19941.5,2429
2025-05-01 01:00:00,19941.75,19974.0,19918.25,19921.5,4303
2025-05-01 02:00:00,19922.25,19948.5,19915.25,19922.0,4461
2025-05-01 03:00:00,19922.5,19976.5,19901.25,19956.25,6625
2025-05-01 04:00:00,19955.75,19987.75,19931.5,19984.0,7441
2025-05-01 05:00:00,19984.5,20023.5,19973.0,20017.75,7492
2025-05-01 06:00:00,20017.0,20027.5,19983.0,20001.5,7999
2025-05-01 07:00:00,20001.75,20027.0,19980.5,20010.0,9404
2025-05-01 08:00:00,20008.75,20035.75,19949.5,19953.5,16746
2025-05-01 09:00:00,19954.0,19996.25,19860.0,19877.0,76406
2025-05-01 10:00:00,19877.0,20073.5,19865.5,20072.75,81414
2025-05-01 11:00:00,20073.0,20125.75,19933.0,19962.0,72494
2025-05-01 12:00:00,19963.0,19999.5,19910.0,19942.75,57529
2025-05-01 13:00:00,19942.5,20029.0,19939.0,19982.0,43246
2025-05-01 14:00:00,19982.0,20049.25,19976.5,20009.0,38414
2025-05-01 15:00:00,20009.0,20022.5,19857.75,19877.75,67988
2025-05-01 16:00:00,19877.75,19923.0,19757.25,19799.0,30726
2025-05-01 18:00:00,19782.5,19797.25,19749.5,19788.5,5953
2025-05-01 19:00:00,19788.0,19826.0,19778.0,19789.5,4243
2025-05-01 20:00:00,19790.0,19968.75,19755.0,19943.25,15406
2025-05-01 21:00:00,19942.0,19981.25,19915.25,19928.5,9409
2025-05-01 22:00:00,19928.5,19972.75,19906.75,19959.0,5055
2025-05-01 23:00:00,19959.0,19987.0,19952.5,19978.0,3100
2025-05-02 00:00:00,19978.25,20005.0,19960.75,19985.0,3959
2025-05-02 01:00:00,19985.75,19989.0,19940.5,19950.5,3853
2025-05-02 02:00:00,19948.75,19948.75,19883.0,19930.25,7169
2025-05-02 03:00:00,19930.75,19959.5,19901.0,19903.0,8880
2025-05-02 04:00:00,19902.0,19949.5,19866.75,19870.25,8395
2025-05-02 05:00:00,19869.5,19934.0,19864.0,19918.5,6168
2025-05-02 06:00:00,19919.5,19956.0,19909.25,19932.0,6297
2025-05-02 07:00:00,19932.0,19958.0,19901.5,19917.75,7770
2025-05-02 08:00:00,19918.25,20105.5,19911.0,20095.25,27907
2025-05-02 09:00:00,20095.75,20141.25,20019.75,20073.0,72308
2025-05-02 10:00:00,20073.0,20180.75,20062.0,20165.5,66974
2025-05-02 11:00:00,20166.0,20207.0,20127.25,20197.75,47167
2025-05-02 12:00:00,20197.0,20266.0,20192.0,20241.75,51223
2025-05-02 13:00:00,20242.0,20254.5,20196.25,20226.0,36692
2025-05-02 14:00:00,20225.5,20276.75,20198.75,20221.25,32950
2025-05-02 15:00:00,20220.75,20235.5,20152.25,20186.5,64473
2025-05-02 16:00:00,20185.5,20225.0,20177.5,20204.5,14085
2025-05-04 18:00:00,20181.5,20201.75,20108.25,20115.0,5957
2025-05-04 19:00:00,20113.75,20122.25,20052.5,20085.0,7089
2025-05-04 20:00:00,20084.75,20111.5,20067.75,20104.0,5959
2025-05-04 21:00:00,20102.5,20103.0,19991.5,20004.0,9382
2025-05-04 22:00:00,20003.75,20050.25,19995.25,20035.25,5342
2025-05-04 23:00:00,20035.25,20073.75,20021.75,20056.75,5059
2025-05-05 00:00:00,20056.5,20059.5,20017.0,20036.5,4474
2025-05-05 01:00:00,20037.75,20072.75,20037.75,20062.75,3534
2025-05-05 02:00:00,20062.0,20098.75,20060.0,20061.75,5137
2025-05-05 03:00:00,20062.0,20070.25,20037.0,20057.25,6280
2025-05-05 04:00:00,20058.0,20077.75,19977.25,20000.75,8690
2025-05-05 05:00:00,20000.5,20028.25,19982.75,20011.5,6597
2025-05-05 06:00:00,20012.0,20020.75,19981.5,20010.0,5961
2025-05-05 07:00:00,20011.0,20019.75,19966.0,19980.5,8535
2025-05-05 08:00:00,19980.75,20012.25,19970.5,20004.75,9622
2025-05-05 09:00:00,20004.25,20071.0,19985.25,20051.0,48922
2025-05-05 10:00:00,20059.25,20115.25,20009.0,20105.0,67137
2025-05-05 11:00:00,20103.75,20124.0,20065.5,20102.0,40801
2025-05-05 12:00:00,20102.25,20146.75,20094.5,20134.25,27857
2025-05-05 13:00:00,20134.0,20156.25,20106.25,20143.75,26091
2025-05-05 14:00:00,20144.0,20191.5,20138.25,20151.5,29921
2025-05-05 15:00:00,20152.0,20155.0,20044.75,20066.75,51040
2025-05-05 16:00:00,20065.5,20070.5,20002.25,20042.25,18423
2025-05-05 18:00:00,20014.25,20036.75,20007.0,20017.75,2707
2025-05-05 19:00:00,20016.5,20035.25,20005.0,20008.25,3213
2025-05-05 20:00:00,20008.75,20030.5,20003.25,20014.0,1127
